author,updated_at,like_count,text,video_id,public,humanization,performance,autonomy,positive,neutral,negative,underestimation
@InsomniacSrategies,2023-09-20T01:00:18Z,3,"All hail our new dancing robot overlords - finally, a robot apocalypse we can all enjoy ðŸ˜†",fn3KWM1kuAw,True,0,1,1,0,0,1,
@tw80studios66,2023-09-19T20:20:28Z,4,How does a hunk of metal have better balance than me?,fn3KWM1kuAw,True,0,0,0,0,1,0,
@user-kb2uf9pk3g,2023-09-18T19:34:02Z,0,"Check the data, everything data, talk for norton abtivirus only protect components check tesla the car one virus because hard disk",fn3KWM1kuAw,True,0,0,0,0,1,0,
@user-vl7ys9nh1h,2023-09-18T17:11:10Z,6,"Maybe if they do another ""Star Wars"" movie C3PO can be played by a real robot instead of a man in a suit.",fn3KWM1kuAw,True,0,0,0,0,1,0,
@user-vl7ys9nh1h,2023-09-18T17:07:25Z,0,"Wow just got ""served"".",fn3KWM1kuAw,True,0,0,0,0,0,0,
@kishorsawang9211,2023-09-18T10:41:29Z,2,I am here for the Corridor crew comment.,fn3KWM1kuAw,True,0,0,0,0,0,0,
@ghw7192,2023-09-18T02:36:37Z,2,Their bots have better coordination than I do!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@ShortsMaGeeTV,2023-09-17T21:15:45Z,3,Iâ€™m too high for this! I love it!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@MichMeister16,2023-09-17T18:13:26Z,1,HOPE.â™¥,fn3KWM1kuAw,True,0,0,0,0,0,0,
@lucasplace8859,2023-09-17T12:49:14Z,0,i remember hearing this in school,fn3KWM1kuAw,True,0,0,0,0,0,0,
@user-ie8wl3uq5r,2023-09-17T12:15:49Z,0,ÑˆÐ¸ÐºÐ°Ñ€Ð½Ð¾,fn3KWM1kuAw,True,0,0,0,0,0,0,
@boydmaddocks838,2023-09-17T12:06:41Z,0,Bow down in submission to your robot overlords !,fn3KWM1kuAw,True,0,0,0,0,0,0,
@user-sf9rn9yx5f,2023-09-17T11:09:50Z,0,Yes,fn3KWM1kuAw,True,0,0,0,0,0,0,
@dmhprior,2023-09-17T09:13:11Z,2,Their better than me at dancing ðŸ˜…,fn3KWM1kuAw,True,0,0,0,0,1,0,
@dorpersatdawn,2023-09-17T07:32:41Z,4,this feels like a 2030 video to be honest lol,fn3KWM1kuAw,True,0,0,0,0,1,0,
@cassiopeia1889,2023-09-17T07:01:35Z,0,"Wird uns so ein Roboter einmal bekÃ¤mpfen ,im Auftrag  der verbrecherischen Globalisten??",fn3KWM1kuAw,True,0,1,0,0,0,1,
@horstao,2023-09-17T01:43:03Z,0,Great CGI Engineers. No live footage of these robots is available. No debunk videos. Just one source - a studio edited film,fn3KWM1kuAw,True,0,0,0,0,0,0,
@WildlifeWarrior-cr1kk,2023-09-16T04:56:51Z,9,All you have to do is look at the shadows to tell if it's real or fake,fn3KWM1kuAw,True,0,0,0,0,1,0,
@amandaassis6615,2023-09-16T01:55:16Z,2,Amo ver esse vÃ­deo! Nem piscoðŸ˜ðŸ¤­ ðŸ’—ðŸ’ŸðŸ’–,fn3KWM1kuAw,True,0,0,0,1,0,0,
@conradstone937,2023-09-15T22:34:08Z,2,That's coolðŸ˜ƒðŸ˜ƒ,fn3KWM1kuAw,True,0,0,0,1,0,0,
@sprite2555,2023-09-15T21:46:52Z,4,Demon texhnology,fn3KWM1kuAw,True,0,0,0,0,0,1,
@user-sm5nl6no6f,2023-09-15T21:36:39Z,4,"Ð Ð¾ÑÑÐ¸Ñ Ð² Ð¶Ð¾Ð¿Ðµ, Ðº ÑÐ¾Ð¶Ð°Ð»ÐµÐ½Ð¸ÑŽ.ðŸ˜¢
""Ð¡Ð¿Ð°ÑÐ¸Ð±Ð¾"" Ð¿ÑƒÑ‚Ð¸Ð½Ñƒ
""Ð‘Ñ€Ð°Ð²Ð¾""Ð•Ð´Ð Ñƒ",fn3KWM1kuAw,True,0,0,0,0,0,0,
@user-pm2kx4bi9u,2023-09-15T07:53:31Z,3,â¤,fn3KWM1kuAw,True,0,0,0,0,0,0,
@rodferguson3515,2023-09-15T06:02:15Z,2,Breathtakingly amazingðŸ˜Š!!!!!!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@debradoucet8847,2023-09-15T01:11:20Z,0,â¤â¤â¤,fn3KWM1kuAw,True,0,0,0,0,0,0,
@padcha8210,2023-09-14T22:26:01Z,4,"To me it looks like animations, not like real robots...",fn3KWM1kuAw,True,0,0,0,0,1,0,
@PingPongZappaFM,2023-09-14T17:04:46Z,4,Holy F*ck,fn3KWM1kuAw,True,0,0,0,0,0,0,
@markusotero4450,2023-09-14T14:37:53Z,0,I wish they could show us how to make a parkour robot,fn3KWM1kuAw,True,0,0,0,0,0,0,
@trollingisasport,2023-09-14T13:01:21Z,6,They'll soon be dancing on our graves.,fn3KWM1kuAw,True,1,0,1,0,0,1,
@tykamen5588,2023-09-14T12:28:09Z,7,Yes they can dance but...can they love?,fn3KWM1kuAw,True,0,0,0,0,1,0,
@TheSeabornGaming,2023-09-14T05:56:33Z,3,Still one of my absolute favorite videos. It so cute.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@Mid-no3pk,2023-09-14T03:14:41Z,3,put an ar15 on it,fn3KWM1kuAw,True,0,0,0,0,0,1,
@Acudit,2023-09-14T02:59:10Z,11,"This comment section is all over the place.
""I love them!""
""Marry me! I love you too!""
""This is terrifying!""
""FAKE!"" (Debunked by the Corridor Crew btw)
""What a masterpiece of engineering!""
And of course ""Doomsday is coming. Be prepared. The end is nigh! The robot uprising is upon us!""",fn3KWM1kuAw,True,0,0,0,0,1,0,
@unpeople,2023-09-14T02:58:25Z,4,"This is the first video I've ever added to both my ""dance"" and ""technology"" playlists. On a side note, I'm a bit disgusted that all of these robots, including the ""dog"", dance way better than I do.",fn3KWM1kuAw,True,0,1,0,0,1,0,
@TheGreyBird71,2023-09-13T18:56:02Z,5,If we put chat gpt into these things humanity is fucked,fn3KWM1kuAw,True,0,1,0,0,0,1,
@michaelponcheri3717,2023-09-13T04:08:03Z,4,I love Boston dynamics they make the coolest stuff and this might be my favorite video on YouTube!!üòÅ,fn3KWM1kuAw,True,0,0,0,1,0,0,
@user-mj9cd5ww7p,2023-09-13T03:44:14Z,1,scarry,fn3KWM1kuAw,True,0,0,0,0,0,1,
@jaskiratgebi3828,2023-09-13T02:48:36Z,4,Omg I love this so much I'm crying. The shock absorption is incredible,fn3KWM1kuAw,True,0,0,0,1,0,0,
@user-cj9cl9fg1y,2023-09-13T01:12:25Z,0,–í–æ—Ç —Ç–µ–ø–µ—Ä—å –≥–æ–ª–æ–≤—É –ª–æ–º–∞—é: —ç—Ç–æ —Ä–æ–±–æ—Ç—ã –∏–ª–∏ –º–æ–Ω—Ç–∞–∂ —Å –ø–æ–º–æ—â—å—é –Ω–µ–π—Ä–æ—Å–µ—Ç–µ–π?,fn3KWM1kuAw,True,0,0,0,0,0,0,
@andrewsorrentino1235,2023-09-13T00:05:34Z,2,Wake up and smell the coffee this is wrong they literally made movies about this stuff wake up,fn3KWM1kuAw,True,0,0,0,0,0,1,
@ElchinRahmanov,2023-09-12T19:51:14Z,7,yes i do,fn3KWM1kuAw,True,0,0,0,1,0,0,
@scootergirl3662,2023-09-12T17:55:03Z,7,"Yes, yes I love you.",fn3KWM1kuAw,True,0,0,0,1,0,0,
@MichMeister16,2023-09-12T16:35:59Z,6,üòç,fn3KWM1kuAw,True,0,0,0,0,0,0,
@RagnarNomad,2023-09-12T12:59:58Z,3,Amazing yet at the same time eerily scary...I felt strong chill along my spine watching this!,fn3KWM1kuAw,True,0,0,0,1,0,1,
@alissiafiorentini6843,2023-09-12T10:55:22Z,2,"yes, i love you little bot",fn3KWM1kuAw,True,0,0,0,1,0,0,
@trenvert123,2023-09-12T05:56:29Z,7,"I was jamming along with the human-like movements, and then this moment happened at 1:37 and it shattered the illusion for me, as no human could raise their leg up like that without having to redistribute weight for balance. I was reminded that they are just machines created for a purpose that I have no clue about. Kind of hard to smile when you can envision them marching down streets, demanding entrance into our homes.",fn3KWM1kuAw,True,1,0,1,0,0,1,
@ricardomonteiro6450,2023-09-12T00:58:48Z,3,That's right. So cute! Keep playing. The end will be nice. For all of us.......,fn3KWM1kuAw,True,0,0,0,0,0,1,
@windowsbear,2023-09-11T23:25:41Z,2,fake and gay,fn3KWM1kuAw,True,0,0,0,0,0,1,1
@NewTrick2D,2023-09-11T20:33:29Z,0,wtf,fn3KWM1kuAw,True,0,0,0,0,0,0,
@tmdy,2023-09-11T19:13:08Z,0,The yellow one oddly reminds me of the demogorgon dogs (demodogs) from Stranger Things.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@lisabendoris8376,2023-09-11T15:30:49Z,2,These guys <-(the robots) never fail to make us smileüòÅ,fn3KWM1kuAw,True,1,0,0,1,0,0,
@Okami_kawaii_pwp,2023-09-11T14:14:14Z,0,When los t√©cnicos no estan en casa xD :,fn3KWM1kuAw,True,0,0,0,0,0,0,
@Andy_Holmes,2023-09-11T06:57:00Z,0,2x speed is kind of freaky.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@gio-jk3bt,2023-09-10T12:09:05Z,3,la cosa pi√π bella che abbia mia visto,fn3KWM1kuAw,True,0,0,0,0,0,0,
@GratisArt,2023-09-10T10:58:39Z,5,New genre of art - robo-choreography.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@themodestgoddess1645,2023-09-10T10:40:08Z,1,üíØü§©‚úÖÔ∏èüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæüëèüèæ,fn3KWM1kuAw,True,0,0,0,0,0,0,
@joshualandin6559,2023-09-10T09:45:49Z,7,I love technology. üòÅ,fn3KWM1kuAw,True,0,0,0,1,0,0,
@Mary-re4tl,2023-09-10T08:09:03Z,4,Spot steals the show every time <3,fn3KWM1kuAw,True,1,0,0,1,0,0,
@nobotty6243,2023-09-09T22:24:11Z,4,This is a friggin great video.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@jeremybickham2842,2023-09-09T21:39:52Z,5,Our creative thinking have always made us superior to machines. The fact that people were able make these robots boogie is a creative masterpiece!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@rosearot,2023-09-09T21:32:20Z,4,mega,fn3KWM1kuAw,True,0,0,0,1,0,0,
@breshnasamadi8577,2023-09-09T19:50:43Z,5,Wow,fn3KWM1kuAw,True,0,0,0,1,0,0,
@o.hobbyplayer8984,2023-09-09T16:48:58Z,3,üëçüëçüëç,fn3KWM1kuAw,True,0,0,0,0,0,0,
@omarnicholas4649,2023-09-09T15:23:14Z,4,This the best and worst piece of propaganda I‚Äôve ever seen.,fn3KWM1kuAw,True,0,0,0,1,0,1,
@deboracopeland4795,2023-09-09T15:21:33Z,5,This is cool as shit.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@alexwolfe7261,2023-09-09T14:41:45Z,3,"They‚Äôre more coordinated than I am, damn..",fn3KWM1kuAw,True,0,0,0,0,1,0,
@serpulalacrymanzz,2023-09-09T08:52:23Z,3,This is so cool omgüò≠üò≠üíó,fn3KWM1kuAw,True,0,0,0,1,0,0,
@lughscanlan,2023-09-09T05:16:25Z,7,‚Äú‚Ä¶and then the machines took over the world and spared not a single living soul.‚Äù,fn3KWM1kuAw,True,1,0,1,0,0,1,
@carmenanonyme4593,2023-09-08T21:02:04Z,0,"Les ing√©nieurs ont √©t√© tr√®s fort pour les concevoir chapeau..de les voir gesticuler et danser ainsi aussi bien bravo..utile pour la main d'oeuvre aussi, du moment qu'ils soient cr√©√©s √† bon escient et pas en surnombre, ..hm..si chaque particulier en avait un √† titre d'entraide pour tous, un r√™ve que s'il ne fait pas trop de bruit en se d√©pla√ßant et qu'il soit aussi respect√©,.qu'il n'y ait pas de possibilit√© de le traffiquer et qu'ils tombent surtout entre de bonne main √† l'usage qu'on lui destin√©..mais qu'on ne n√©glige pas la nature , l'environnement la beaut√© de la nature et ses animaux domestiques ou non..Je ne sais si sur Terre ce que cel√† va donner, mais la prudence et le contr√¥le de ce qu'on invente et produit est un acte n√©cessaire..",fn3KWM1kuAw,True,0,0,0,0,0,0,
@caroleclare6023,2023-09-08T20:22:38Z,4,Great fun! ü§ñ,fn3KWM1kuAw,True,0,0,0,1,0,0,
@bustercrabbe8447,2023-09-08T19:48:10Z,19,I would to see them make a surprise appearance at a night club or disco.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@merkur99,2023-09-08T18:22:32Z,2,And equipping these robots with AI will be dangerous,fn3KWM1kuAw,True,0,0,0,0,0,1,
@keithamyx1215,2023-09-08T16:54:45Z,1,The first thing I think of is how to put them down. It will come to that. ü§®,fn3KWM1kuAw,True,0,1,0,0,0,1,
@earthangel3240,2023-09-08T14:47:30Z,1,I'm scared!,fn3KWM1kuAw,True,0,0,0,0,0,1,
@sgtayl221,2023-09-08T04:39:48Z,12,Boston Dynamics engineering team and programmers are absolutely amazing!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@theodorehaskins3756,2023-09-07T20:26:35Z,4,"Aww, shucks! Look out, Beyonc√©, look up, Taylor, Swift, these robots are coming for your jobs.LMAO!üòÅüòÅü§™",fn3KWM1kuAw,True,0,0,0,0,1,0,
@sittinandthinkin,2023-09-07T17:28:53Z,5,Then AI comes into play and it gets amorous. And you're the only one in the room.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@hollysmithconklin847,2023-09-07T16:18:32Z,1,The Scary part is when he does something else.,fn3KWM1kuAw,True,0,0,0,0,0,1,
@user-lv7wt5re2t,2023-09-07T12:24:53Z,9,"–†–æ–±–æ—Ç—ã –ø–æ—Å–ª–µ —Ç–æ–≥–æ, –∫–∞–∫ –ø–æ—Ä–∞–±–æ—Ç–∏–ª–∏ —á–µ–ª–æ–≤–µ—á–µ—Å—Ç–≤–æ. üòÇ",fn3KWM1kuAw,True,0,0,0,0,0,0,
@denchaso.8664,2023-09-07T10:30:33Z,2,Mega,fn3KWM1kuAw,True,0,0,0,1,0,0,
@joedrumer9029,2023-09-07T09:04:37Z,4,Cool üòÇ,fn3KWM1kuAw,True,0,0,0,1,0,0,
@volg764,2023-09-07T07:57:25Z,0,–ö–∞–∫ –∑–¥–æ—Ä–æ–≤–æ —Ç–∞–Ω—Ü—É—é—Ç —Ä–æ–±–æ—Ç—ãüòÖüéâ,fn3KWM1kuAw,True,0,0,0,0,0,0,
@user-hh4yx4sq5o,2023-09-07T03:33:50Z,1,O,fn3KWM1kuAw,True,0,0,0,0,0,0,
@sebastiaohenriqueissa223,2023-09-06T21:57:16Z,2,O v√≠deo  mais legal sobre rob√¥s que assisti at√© agora!!,fn3KWM1kuAw,True,0,0,0,0,0,0,
@sebastiaohenriqueissa223,2023-09-06T21:55:56Z,2,üòä‚ò∫ü•∞‚ù§ü§ñ,fn3KWM1kuAw,True,0,0,0,0,0,0,
@skoyubk,2023-09-06T13:55:58Z,6,that is really cool. Have you ever consider use this technology to help disabled people? I think it will significantly improve their life,fn3KWM1kuAw,True,0,0,0,1,0,0,
@JoeZorzin,2023-09-06T11:18:27Z,6,this never gets old!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@joedrumer9029,2023-09-05T23:53:23Z,0,"–ò–≥—Ä—É—à–∫–∏,–Ω–æ –≤ —Ç–æ–∂–µ –≤—Ä–µ–º—è —Å–µ—Ä–µ–∑–Ω–∞—è —Ç–µ—Ö–Ω–æ–ª–æ–≥–∏—è",fn3KWM1kuAw,True,0,0,0,0,0,0,
@DisCoM80,2023-09-05T22:29:16Z,1,they are so talented to create this robotics!!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@helliocentrismkills7195,2023-09-05T18:37:05Z,0,Nice 3d graphics,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@doncollins786,2023-09-05T14:20:25Z,4,"Until they approach me and say, ""Your papers, please?""",fn3KWM1kuAw,True,0,1,1,0,0,1,
@mustafa3701,2023-09-05T05:46:06Z,3,We need Robos in dalily life who work like Angels of God .,fn3KWM1kuAw,True,0,0,0,1,0,0,
@ledbread8497,2023-09-04T19:18:47Z,7,i love all of them,fn3KWM1kuAw,True,0,0,0,1,0,0,
@badhonebrahim7707,2023-09-04T19:06:03Z,4,Scary,fn3KWM1kuAw,True,0,0,0,0,0,1,
@charsun9105,2023-09-04T13:06:10Z,1,too happyü•∞ü•∞ü•∞,fn3KWM1kuAw,True,0,0,0,1,0,0,
@jasonlarnach6770,2023-09-04T10:17:04Z,1,Creepy,fn3KWM1kuAw,True,0,0,0,0,0,1,
@user-OLLE_TIU,2023-09-04T00:03:27Z,0,–ü–∞—Ä–Ω—è –∏–∑ –∂–µ–ª–µ–∑—è–∫–∏ —É–¥–∞–ª–æ—Å—å –≤—ã—Ç–∞—â–∏—Ç—å ?üòÜ,fn3KWM1kuAw,True,0,0,0,0,0,0,
@mustafa3701,2023-09-03T12:03:25Z,5,"These robos will land on the surface of Uranus , Venus and Jupiter to make history . Inshallah .",fn3KWM1kuAw,True,0,0,0,1,0,0,
@mustafa3701,2023-09-03T12:00:58Z,2,Future of Industry .,fn3KWM1kuAw,True,0,0,0,1,0,0,
@encarnagomezsala7455,2023-09-03T11:02:35Z,1,Como se llama √©sta canci√≥n ‚ù§,fn3KWM1kuAw,True,0,0,0,0,0,0,
@hugomarrufo3801,2023-09-03T03:38:20Z,4,Bailan mejor que yo‚Ä¶üòÖ,fn3KWM1kuAw,True,0,0,0,0,0,0,
@Starbat88,2023-09-02T16:24:26Z,5,Yes!!  I Love these robots.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@yolomolo2736,2023-09-02T14:18:04Z,16,"Think of all the countless mathematical calculations, physics, engineering and programming all to make robots dance",fn3KWM1kuAw,True,0,0,0,0,1,0,
@haunsikan8202,2023-09-02T12:09:55Z,0,ÌòπÏãú Ïû¨Í∏∞Ï∞®Í∏∞ Îê†ÍπåÏöî?,fn3KWM1kuAw,True,0,0,0,0,0,0,
@TurboCorner,2023-09-02T07:57:36Z,2,Awesome‚ù§,fn3KWM1kuAw,True,0,0,0,1,0,0,
@rajbanwait325,2023-09-01T21:12:28Z,1,"Hahahaha... Sentient Silicon Based Life Form...Watch Star Trek 1, Voyager 1...",fn3KWM1kuAw,True,0,0,0,0,1,0,
@FireCoonHD,2023-09-01T18:28:07Z,1,Eyyoooooo you jivin frfrfr,fn3KWM1kuAw,True,0,0,0,0,0,0,
@stevebroi4425,2023-09-01T09:48:34Z,2,"Every time I pick up heavy objects and put them down I gain charge,were ever l walk I gain charge. When ever  my companion rolls  down hills he gains charge we draw from one energy source will giving to another. you soon will be charging your world as you go about life. You will be incharge.ü•æüëûüëü‚ö°üîãüì≤üö∏üá¶üá∫.
‚òéÔ∏èüñ•Ô∏è‚å®Ô∏èüñ®Ô∏è
üìûüìüüíªüì†
üì≤
üóúÔ∏èüî¨üö≤",fn3KWM1kuAw,True,0,0,0,0,0,0,
@nochingue716,2023-09-01T02:34:24Z,2,üëèüëèüëèüëèüëè,fn3KWM1kuAw,True,0,0,0,0,0,0,
@jeremyhebert890,2023-08-30T22:46:06Z,14,We're doomed!,fn3KWM1kuAw,True,0,0,0,0,0,1,
@santinofrasca1727,2023-08-30T22:39:08Z,4,Wow!!!  New CGI to fool the world,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@sherzodzufarov4925,2023-08-30T14:57:07Z,3,Usa i love you,fn3KWM1kuAw,True,0,0,0,0,0,0,
@janicechiaretto7082,2023-08-30T03:16:05Z,6,Why are we not concerned about this. especially with AI?,fn3KWM1kuAw,True,0,0,0,0,0,1,
@santinofrasca1727,2023-08-29T20:46:21Z,1,LOL    people who believe this,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@spaceflightgames8204,2023-08-29T05:59:43Z,8,The fact that this is real,fn3KWM1kuAw,True,0,0,0,0,1,0,
@themachine4008,2023-08-29T04:16:39Z,10,This is kind of scary.   About 20 years from now they will be dancing to this song as the world burns.,fn3KWM1kuAw,True,1,1,1,0,0,1,
@emanuelb.2559,2023-08-29T03:17:34Z,1,Gabe Newell didn't gave us Half Life 3 because we are going to see it in real life soon,fn3KWM1kuAw,True,1,0,1,0,0,1,
@denniswiese9396,2023-08-28T23:26:53Z,9,Absolutely amazing.  Thank God we still have people with educations and imagination instead of fantasy and whining.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@PotentiallyAndy,2023-08-28T17:06:52Z,4,Is it just me or does the thumbnail look like a ninja turtle?,fn3KWM1kuAw,True,0,0,0,0,1,0,
@iK0N,2023-08-28T16:09:55Z,2,Yo y los panas cuando suena:,fn3KWM1kuAw,True,0,0,0,0,0,0,
@iK0N,2023-08-28T16:09:11Z,4,Sublimeüåπü§åüèª,fn3KWM1kuAw,True,0,0,0,0,0,0,
@velocxty2477,2023-08-28T15:30:22Z,6,"Honestly, this is probably one of THE BEST yt videos.",fn3KWM1kuAw,True,0,0,0,1,0,0,
@user-kudryavayaLyagushka,2023-08-28T07:56:56Z,0,–ï—Å–ª–∏ —á–µ—Å—Ç–Ω–æ...,fn3KWM1kuAw,True,0,0,0,0,0,0,
@Channel9001,2023-08-28T06:19:53Z,9,"Human: *does the robot*
Robot: That's not how I dance, you racist! *dances like a human*",fn3KWM1kuAw,True,0,0,0,0,0,0,
@coreyrice1821,2023-08-28T02:07:16Z,1,Nope nope,fn3KWM1kuAw,True,0,0,0,0,0,0,
@barbrice721,2023-08-28T01:59:51Z,7,If it's real. I'm astounded. If it's fake. Well done. Imagine the money trotting around in that room.,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@praveenkumardhankar2716,2023-08-27T22:31:41Z,1,Hyundai sure does.,fn3KWM1kuAw,True,0,0,0,0,0,0,
@ZZ-dr2wj,2023-08-27T02:05:23Z,3,Could you design it to be beautiful? Can this be cuter? Because it looks really scary.,fn3KWM1kuAw,True,0,0,0,0,0,1,
@glennbrymer4065,2023-08-27T01:05:33Z,1,I see parts flying through the air.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@tobiwayne4021,2023-08-27T00:08:05Z,0,FakeüòÇ,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@antarprakash7412,2023-08-26T22:35:24Z,1,–£–º–Ω–µ–µ –∂–µ —á–µ–ª–æ–≤–µ–∫–∞ –±—É–¥–µ—Ç,fn3KWM1kuAw,True,0,0,0,0,0,0,
@Tang0355,2023-08-26T18:26:58Z,1,But they don‚Äôt feel it baby,fn3KWM1kuAw,True,0,0,0,0,1,0,
@aaron4310,2023-08-26T17:45:29Z,3,How's this not got more views,fn3KWM1kuAw,True,0,0,0,0,1,0,
@aaron4310,2023-08-26T17:45:10Z,12,If you can't smile whilst watching robots dance I don't no what will.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@Peachy_Raven,2023-08-26T11:03:20Z,10,"This is incredible. Not only the performances of the robots themselves astonishing, but also feel deep respect for the scientists and engineers who designed and researched these robots. keep up the amazing work!",fn3KWM1kuAw,True,0,0,0,1,0,0,
@mikeemery6741,2023-08-26T07:06:11Z,9,"Dear Boston Dynamics,  Please program robot Number 2 to never pick fruit from the forbidden tree and pass it on to robot Number 1... We don't want to have to go through that shit again...  Best Regards, God     ps:  you may want to make sure Number 1 has the remote for Number 2's audio circuitry.  I forgot that part the first go around.",fn3KWM1kuAw,True,1,0,0,0,1,0,
@PJFunnyBunny-yl7co,2023-08-26T04:39:42Z,2,ü§£tears....,fn3KWM1kuAw,True,0,0,0,0,0,0,
@davidstemmler1836,2023-08-26T02:55:38Z,6,F***ing scary.,fn3KWM1kuAw,True,0,0,0,0,0,1,
@riverkwai9,2023-08-25T14:17:07Z,4,Wow! Amazing Robots,fn3KWM1kuAw,True,0,0,0,1,0,0,
@user-lc7kr3dc5j,2023-08-25T10:40:56Z,3,—á—É–¥–æ!,fn3KWM1kuAw,True,0,0,0,0,0,0,
@xenosaga8436,2023-08-24T14:04:29Z,6,"I know they'll inevitably gain sentience and destroy humanity, but I still want a robot best friend.",fn3KWM1kuAw,True,1,0,1,1,0,1,
@RichardPinewood,2023-08-24T11:01:34Z,5,"This robots with bullet proof armors will be perfect against school shooters,it will save lives !!",fn3KWM1kuAw,True,0,0,0,1,0,0,
@piggugudu1327,2023-08-24T08:33:54Z,8,Why is this so endearing ‚ò∫Ô∏è they really look like they are having a good time üòÇ,fn3KWM1kuAw,True,0,0,0,1,0,0,
@travcat756,2023-08-23T21:37:38Z,2,Ballet is the art of dance. Any takers?,fn3KWM1kuAw,True,0,0,0,1,0,0,
@estibon3872,2023-08-23T21:26:10Z,2,I LOVE ROBOTS!!!! ‚ù§‚ù§‚ù§‚ù§,fn3KWM1kuAw,True,0,0,0,1,0,0,
@truefunk99,2023-08-23T21:11:25Z,3,Yikes! haha lol,fn3KWM1kuAw,True,0,0,0,1,0,0,
@amalxavier5102,2023-08-23T07:11:44Z,4,"Progress with the lst 100 years, imagine thousand years,million years,i hope the future will be bright if we dont nuke ourselves",fn3KWM1kuAw,True,0,0,0,1,0,1,
@Snardbafulator,2023-08-23T03:12:33Z,2,"I, for one, welcome our robot overlords.",fn3KWM1kuAw,True,1,1,1,0,0,1,
@albertvanraes,2023-08-22T20:47:01Z,4,"Its really FANTASTIC Boston dinamics Graetings from Belgium Europe, keep the good working",fn3KWM1kuAw,True,0,0,0,0,1,0,
@Canmaries,2023-08-22T15:34:38Z,5,I love when he touches his foot with his hand soo cute!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@norizmanmohdsaaid7081,2023-08-22T13:15:53Z,4,"Its okay if they take over humankind, because i love these robots made by boston dynamic.",fn3KWM1kuAw,True,1,1,1,0,0,1,
@SR-iy4gg,2023-08-21T23:51:04Z,4,"Look at the yellow one's ""head."" That's a snake head. That's creepy.",fn3KWM1kuAw,True,0,0,0,0,0,1,
@carpenterabc,2023-08-21T02:57:56Z,6,"..these robots have ""Soul"" !!!!...but I wonder if they truly ""understand"" what a mashed potato is ??",fn3KWM1kuAw,True,0,0,0,0,1,0,
@yeshwamp,2023-08-21T00:54:10Z,28,"man, the amount of testing, theorizing, fixing, redoing, reworking all for some thing as normal as dancing really astounds me and really shows the effort they put in.",fn3KWM1kuAw,True,0,0,0,0,1,0,
@customcalendars4u2,2023-08-20T23:00:58Z,2,"The very moment management team Marc, Robert, Aaron and all they're employees realize they done Birthed some BLACK robots!ü§£",fn3KWM1kuAw,True,0,0,0,0,1,0,
@rikoscy_4,2023-08-20T22:59:49Z,10,Very disturbing,fn3KWM1kuAw,True,0,0,0,0,0,1,
@skymaster0yt,2023-08-20T20:01:26Z,0,YES,fn3KWM1kuAw,True,0,0,0,1,0,0,
@DjPoke,2023-08-20T19:04:15Z,5,Monsters create monsters,fn3KWM1kuAw,True,1,1,1,0,0,1,
@tomfitzpatrick7335,2023-08-20T16:40:06Z,2,This is so cool!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@RoCkEr882009,2023-08-20T02:25:34Z,6,I gotta learn them dance moves ü•¥  üç∫,fn3KWM1kuAw,True,0,0,0,0,1,0,
@adamhenderson7900,2023-08-19T17:56:50Z,12,The robot doing the human.,fn3KWM1kuAw,True,1,0,0,0,1,0,
@vicarameila1418,2023-08-19T05:09:02Z,19,The amount of people who thought this was CGI was fucking wild,fn3KWM1kuAw,True,0,0,0,0,1,0,
@janvingst,2023-08-18T21:18:14Z,4,who is writing the checks for this?,fn3KWM1kuAw,True,0,0,0,0,1,0,
